pair_id,associated_dis,country,iso3,year,disaster_type,disaster_subtype,disaster_type_final,is_drought,is_earthquake,is_warm_anom,is_cold_anom,is_extreme_temp,is_flood,is_landslide,is_tropical,is_unknown_storm,is_convective_storm,minmax_intensity,X Intensity,int_drought,int_earthquake,int_extreme_temp,int_flood,int_landslide,int_tropical,int_unknown_storm,int_conv_storm,Richter,warm_anom,cold_anom,drought_days,extreme_temp_days,prcp_sum,elevation,fault_density,slope,road_density,mm_elevation,mm_fault_density,mm_slope,mm_road_density,X Elevation,X Fault Density,X Slope,X Road Density,msl_pressure,wind_speed,multi,Hazard Group,ln10_Total_Damage,Y Damage ($ ln10),hdi,le,eys,mys,gnipc,gdi,gii,phdi,mm_phdi,multi_phdi,single_phdi,X PHDI,X PPP,Economy,Code,Region,income_group,income_group2,Income Group,is_high_upper_middle,is_low_lower_middle,Lending category,Other (EMU or HIPC),ppp,mm_ppp,multi_ppp,single_ppp,CAPE,start_year_x,start_month_x,start_day_x,start_date,ny_date,dist_to_ny,end_year,end_month,end_day,duration_days,lat,lon
p919,,Thailand,THA,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.22,0.22,0,0,0,0.22,0,0,0,0,0,24.67266667,0,0,0,663.02,455.0707397,0.0000215,5.99308157,364.1500244,0.09,0.27,0.26,0.09,0.09,0.27,0.26,0.09,0,0,0,Single Hazard,5.205085214,5.205085214,0.706,73.8202,12.71640015,7.08158493,11752.65579,0.976,0.394,0.66,0.76,0,0.76,0.66,0.07,Thailand,THA,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,4837,0.07,0,0.07,5766.360887,2005,8,13,38577,38353,224,2005,8,31,19,18.40248923,99.81359033
p920,Flood,United States,USA,2005,storm,Tropical cyclone,tropical cyclone,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,26.84433333,0,0,0,132.46,109.826004,0,1.216439247,280.6506958,0.02,0,0.05,0.07,0.02,0,0.05,0.07,101654.98,44.79,1,Multi-hazard,8.219209331,8.219209331,0.9,77.5573,15.76187038,12.8275404,54305.12642,0.987,0.256,0.604,0.65,0.65,0,0.604,0.69,United States,USA,North America,High income,High_income,High,1,0,,,43073,0.69,0.69,0,4037.030992,2005,8,29,38593,38353,240,2005,9,19,22,32.07513224,-86.52839197
p921,,China,CHN,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.23,0.23,0,0,0,0.23,0,0,0,0,0,26.51688889,0,0,0,714.58,263.6470032,0,3.35488081,359.5058899,0.05,0,0.15,0.09,0.05,0,0.15,0.09,0,0,0,Single Hazard,6.082769936,6.082769936,0.638,74.1111,11.09269829,6.327514887,5299.359629,0.933,0.26,0.584,0.61,0,0.61,0.584,0.09,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,5944,0.09,0,0.09,6832.009827,2005,8,13,38577,38353,224,2005,8,20,8,42.48171388,124.4004663
p922,Flood,China,CHN,2005,storm,Tropical cyclone,tropical cyclone,0,0,0,0,0,0,0,1,0,0,0.53,0.53,0,0,0,0,0,0.53,0,0,0,24.04022222,0,0,0,334.24,38.06797791,0,1.454391956,2182.378174,0.01,0,0.06,0.53,0.01,0,0.06,0.53,101792.27,27.05,1,Multi-hazard,6.365337453,6.365337453,0.638,74.1111,11.09269829,6.327514887,5299.359629,0.933,0.26,0.584,0.61,0.61,0,0.584,0.15,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,9629,0.15,0.15,0,1871.030839,2005,9,11,38606,38353,253,2005,9,13,3,31.11633922,120.3327158
p923,,Moldova,MDA,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.11,0.11,0,0,0,0.11,0,0,0,0,0,19.77788889,0,0,0,351.59,177.1121216,0,2.888768196,293.5439148,0.04,0,0.13,0.07,0.04,0,0.13,0.07,0,0,0,Single Hazard,4.011697288,4.011697288,0.695,68.1689,11.55263153,10.79292502,8139.956213,0.993,0.287,0.672,0.78,0,0.78,0.672,0.09,Moldova,MDA,Europe & Central Asia,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,6106,0.09,0,0.09,4672.516351,2005,8,18,38582,38353,229,2005,8,19,2,47.62043771,27.98900006
p924,Rain,Australia,AUS,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.42,0.42,0,0,0,0.42,0,0,0,0,0,16.63833333,0,0,0,1285.49,126.6439819,0,2.908324718,508.1711731,0.03,0,0.13,0.12,0.03,0,0.13,0.12,0,0,1,Multi-hazard,4.885728632,4.885728632,0.911,81.1126,21.54381455,11.54751968,41039.08996,0.967,0.135,0.592,0.63,0.63,0,0.592,0.61,Australia,AUS,East Asia & Pacific,High income,High_income,High,1,0,,,38231,0.61,0.61,0,1413.394626,2005,6,30,38533,38353,180,2005,7,3,4,-28.55308398,153.3076352
p925,Flood,Mexico,MEX,2005,storm,Tropical cyclone,tropical cyclone,0,0,0,0,0,0,0,1,0,0,0.17,0.17,0,0,0,0,0,0.17,0,0,0,25.06722222,0,0,0,480.48,149.3762207,0,2.415983438,419.7552795,0.03,0,0.11,0.1,0.03,0,0.11,0.1,102128.01,13.33,1,Multi-hazard,4.122314198,4.122314198,0.733,74.3765,12.79951954,7.48514986,17414.40728,0.939,0.426,0.672,0.78,0.78,0,0.672,0.17,Mexico,MEX,Latin America & Caribbean,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,10937,0.17,0.17,0,5051.349488,2005,6,29,38532,38353,179,2005,6,30,2,21.35611271,-97.64144122
p926,Rain,Vietnam,VNM,2005,storm,Tropical cyclone,tropical cyclone,0,0,0,0,0,0,0,1,0,0,0.36,0.36,0,0,0,0,0,0.36,0,0,0,23.53288889,0,0,0,836.57,316.9107971,0.0000108,6.704270363,425.7678833,0.06,0.14,0.29,0.1,0.06,0.14,0.29,0.1,101862.6,20.65,1,Multi-hazard,4.423327809,4.423327809,0.633,73.2714,12.14717871,6.703828515,3886.129712,0.967,0.3,0.605,0.65,0.65,0,0.605,0.03,Vietnam,VNM,East Asia & Pacific,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,2479,0.03,0.03,0,4775.177239,2005,9,18,38613,38353,260,2005,9,19,2,19.19060928,105.333481
p927,Flood,United States,USA,2005,storm,Tropical cyclone,tropical cyclone,0,0,0,0,0,0,0,1,0,0,0.76,0.76,0,0,0,0,0,0.76,0,0,0,28.47555556,0,0,0,1.05,80.1153183,0,0.875239253,345.7442322,0.02,0,0.04,0.08,0.02,0,0.04,0.08,101716.88,35.59,1,Multi-hazard,7.326419291,7.326419291,0.9,77.5573,15.76187038,12.8275404,54305.12642,0.987,0.256,0.604,0.65,0.65,0,0.604,0.7,United States,USA,North America,High income,High_income,High,1,0,,,43537,0.7,0.7,0,4022.571712,2005,9,23,38618,38353,265,2005,10,1,9,31.773621,-93.67827155
p928,,Vietnam,VNM,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.43,0.43,0,0,0,0.43,0,0,0,0,0,0,0,0,0,1326.5,337.6500549,0.00000715,6.086524487,298.1419373,0.07,0.09,0.27,0.07,0.07,0.09,0.27,0.07,0,0,0,Single Hazard,4.298394534,4.298394534,0.633,73.2714,12.14717871,6.703828515,3886.129712,0.967,0.3,0.605,0.65,0,0.65,0.605,0.03,Vietnam,VNM,East Asia & Pacific,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,2312,0.03,0,0.03,4421.647842,2005,10,7,38632,38353,279,2005,10,10,4,16.39985609,107.3440505
p929,,China,CHN,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.12,0.12,0,0,0,0.12,0,0,0,0,0,17.70066667,0,0,0,368.48,753.833313,0.0000048,11.27715778,166.3627472,0.15,0.06,0.49,0.04,0.15,0.06,0.49,0.04,0,0,0,Single Hazard,5.500697428,5.500697428,0.638,74.1111,11.09269829,6.327514887,5299.359629,0.933,0.26,0.584,0.61,0,0.61,0.584,0.06,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,4272,0.06,0,0.06,3143.447484,2005,9,29,38624,38353,271,2005,10,6,8,33.08575035,110.5693418
p930,,India,IND,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.4,0.4,0,0,0,0.4,0,0,0,0,0,23.81522222,0,0,0,1226.26,31.62889671,0,0.365770608,430.4602051,0.01,0,0.02,0.1,0.01,0,0.02,0.1,0,0,0,Single Hazard,5.190485775,5.190485775,0.534,64.9955,9.650395393,4.529458673,3222.757097,0.787,0.618,0.522,0.5,0,0.5,0.522,0.04,India,IND,South Asia,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,2568,0.04,0,0.04,2509.408054,2005,10,21,38646,38353,293,2005,10,24,4,22.58486987,87.77220949
p931,,China,CHN,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.22,0.22,0,0,0,0.22,0,0,0,0,0,12.55122222,0,0,0,688.58,753.833313,0.0000048,11.27715778,166.3627472,0.15,0.06,0.49,0.04,0.15,0.06,0.49,0.04,0,0,0,Single Hazard,5.50251042,5.50251042,0.638,74.1111,11.09269829,6.327514887,5299.359629,0.933,0.26,0.584,0.61,0,0.61,0.584,0.06,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,4272,0.06,0,0.06,2386.504173,2005,10,3,38628,38353,275,2005,10,6,4,33.08575035,110.5693418
p932,,Vietnam,VNM,2005,storm,Tropical cyclone,tropical cyclone,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,0,0,0,0,0.58,0,0,0,24.622,0,0,0,675.17,591.2242432,0.00000286,6.862864971,226.6544037,0.12,0.04,0.3,0.05,0.12,0.04,0.3,0.05,101920.88,29.02,0,Single Hazard,4.163697946,4.163697946,0.633,73.2714,12.14717871,6.703828515,3886.129712,0.967,0.3,0.605,0.65,0,0.65,0.605,0.03,Vietnam,VNM,East Asia & Pacific,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,2128,0.03,0,0.03,3007.530252,2005,11,2,38658,38353,305,2005,11,4,3,14.72965616,107.3137188
p933,,Vietnam,VNM,2005,flood,Flash flood,flood,0,0,0,0,0,1,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0,0,24.92044444,0,0,0,300.96,450.4653015,0,5.793939114,437.7083435,0.09,0,0.25,0.11,0.09,0,0.25,0.11,0,0,0,Single Hazard,4.201479059,4.201479059,0.633,73.2714,12.14717871,6.703828515,3886.129712,0.967,0.3,0.605,0.65,0,0.65,0.605,0.02,Vietnam,VNM,East Asia & Pacific,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,1834,0.02,0,0.02,3916.296004,2005,10,20,38645,38353,292,2005,10,28,9,14.19980263,108.4675954
p934,"Slide (land, mud, snow, rock)",Philippines,PHL,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0,0,0,0,27.252,0,0,0,776.95,72.22457123,0.0000384,2.063421965,179.6326447,0.01,0.48,0.09,0.04,0.01,0.48,0.09,0.04,0,0,1,Multi-hazard,2.834420704,2.834420704,0.658,70.2402,11.51733971,8.65989995,5556.405859,0.945,0.478,0.64,0.72,0.72,0,0.64,0.06,Philippines,PHL,East Asia & Pacific,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,4148,0.06,0.06,0,3882.316695,2005,12,5,38691,38353,338,2005,12,29,25,13.05361098,122.0700571
p935,"Slide (land, mud, snow, rock)",Vietnam,VNM,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.15,0.15,0,0,0,0.15,0,0,0,0,0,24.46744444,0,0,0,460.36,364.9750671,0,4.512602329,446.6374207,0.07,0,0.2,0.11,0.07,0,0.2,0.11,0,0,1,Multi-hazard,4.553664611,4.553664611,0.633,73.2714,12.14717871,6.703828515,3886.129712,0.967,0.3,0.605,0.65,0.65,0,0.605,0.03,Vietnam,VNM,East Asia & Pacific,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,1916,0.03,0.03,0,3004.638396,2005,12,4,38690,38353,337,2005,12,24,21,13.23191334,108.5975405
p936,,Australia,AUS,2005,storm,Unknown,unclassified storm,0,0,0,0,0,0,0,0,1,0,0.28,0.28,0,0,0,0,0,0,0.28,0,0,25.20544444,0,0,0,24.81,229.1517334,0,0.574319124,91.22135162,0.05,0,0.03,0.02,0.05,0,0.03,0.02,101359.46,14.48,0,Single Hazard,4.298394534,4.298394534,0.911,81.1126,21.54381455,11.54751968,41039.08996,0.967,0.135,0.592,0.63,0,0.63,0.592,0.62,Australia,AUS,East Asia & Pacific,High income,High_income,High,1,0,,,38596,0.62,0,0.62,3397.207849,2005,12,2,38688,38353,335,2005,12,2,1,-31.76910266,146.21498
p937,"Slide (land, mud, snow, rock)",United States,USA,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.19,0.19,0,0,0,0.19,0,0,0,0,0,4.065666667,0,0,0,574.98,2009.502075,0.000027,8.551703453,104.284584,0.41,0.34,0.37,0.03,0.41,0.34,0.37,0.03,0,0,1,Multi-hazard,5.5114649,5.5114649,0.9,77.5573,15.76187038,12.8275404,54305.12642,0.987,0.256,0.604,0.65,0.65,0,0.604,0.87,United States,USA,North America,High income,High_income,High,1,0,,,53822,0.87,0.87,0,640.5461065,2005,12,31,38717,38353,364,2006,1,18,19,38.00109801,-119.0851785
p938,,Canada,CAN,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.51388889,0,0,0,4.63,614.9198608,0,0.82230109,38.62847137,0.12,0,0.04,0.01,0.12,0,0.04,0.01,0,0,0,Single Hazard,5.674967635,5.674967635,0.903,80.1364,15.3925611,13.18605785,43853.09064,0.982,0.133,0.641,0.72,0,0.72,0.641,0.78,Canada,CAN,North America,High income,High_income,High,1,0,,,48386,0.78,0,0.78,1416.286482,2005,6,7,38510,38353,157,2005,7,1,25,54.79399722,-110.2001509
p939,,China,CHN,2005,flood,Flash flood,flood,0,0,0,0,0,1,0,0,0,0,0.03,0.03,0,0,0,0.03,0,0,0,0,0,10.60911111,0,0,0,93.96,3157.316895,0.0000206,8.169523239,101.2043076,0.64,0.26,0.36,0.02,0.64,0.26,0.36,0.02,0,0,0,Single Hazard,3.785044958,3.785044958,0.638,74.1111,11.09269829,6.327514887,5299.359629,0.933,0.26,0.584,0.61,0,0.61,0.584,0.06,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,3951,0.06,0,0.06,2403.85531,2005,5,28,38500,38353,147,2005,5,29,2,37.82078887,100.9338739
p940,"Slide (land, mud, snow, rock)",China,CHN,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.22,0.22,0,0,0,0.22,0,0,0,0,0,25.48044444,0,0,0,664.42,541.6181641,0,10.61533546,228.9225769,0.11,0,0.47,0.06,0.11,0,0.47,0.06,0,0,1,Multi-hazard,5.379258368,5.379258368,0.638,74.1111,11.09269829,6.327514887,5299.359629,0.933,0.26,0.584,0.61,0.61,0,0.584,0.1,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,6660,0.1,0.1,0,4234.400165,2005,6,17,38520,38353,167,2005,6,25,9,26.08105732,117.9899438
p941,,China,CHN,2005,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.04,0.04,0,0,0,0.04,0,0,0,0,0,21.32188889,0,0,0,132.54,188.7342682,0,1.324638724,251.3287506,0.04,0,0.06,0.06,0.04,0,0.06,0.06,0,0,0,Single Hazard,5.555268615,5.555268615,0.638,74.1111,11.09269829,6.327514887,5299.359629,0.933,0.26,0.584,0.61,0,0.61,0.584,0.08,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,5275,0.08,0,0.08,4013.896144,2005,7,1,38534,38353,181,2005,8,12,43,45.75302746,126.987819
p942,"Slide (land, mud, snow, rock)",Bolivia,BOL,2006,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.18,0.18,0,0,0,0.18,0,0,0,0,0,15.99611111,0,0,0,541.29,2560.599609,0.00000191,12.66665268,122.754097,0.52,0.02,0.56,0.03,0.52,0.02,0.56,0.03,0,0,1,Multi-hazard,4.652575081,4.652575081,0.638,64.7793,13.92763519,6.904940128,5702.749959,0.917,0.54,0.606,0.65,0.65,0,0.606,0.07,Bolivia,BOL,Latin America & Caribbean,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,HIPC,4576,0.07,0.07,0,5773.590527,2006,1,25,38742,38718,24,2006,4,17,83,-17.53570315,-65.82118913
p943,,Philippines,PHL,2006,flood,Flash flood,flood,0,0,0,0,0,1,0,0,0,0,0.45,0.45,0,0,0,0.45,0,0,0,0,0,23.63322222,0,0,0,1390.25,462.3730774,0.0000428,7.996544361,269.6448059,0.09,0.54,0.35,0.07,0.09,0.54,0.35,0.07,0,0,0,Single Hazard,4.090786928,4.090786928,0.659,70.2817,11.36717987,8.676829815,5719.636042,0.945,0.479,0.642,0.72,0,0.72,0.642,0.06,Philippines,PHL,East Asia & Pacific,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,3983,0.06,0,0.06,2784.134375,2006,1,26,38743,38718,25,2006,2,5,11,16.54290382,121.5020546
p944,Flood,Australia,AUS,2006,storm,Tropical cyclone,tropical cyclone,0,0,0,0,0,0,0,1,0,0,0.45,0.45,0,0,0,0,0,0.45,0,0,0,30.95822222,0,0,0,123.41,292.895874,0,0.487844646,17.64114571,0.06,0,0.02,0,0.06,0,0.02,0,101332.48,23.83,1,Multi-hazard,3.48029446,3.48029446,0.914,81.2822,21.69832516,11.6446104,41648.29006,0.968,0.134,0.592,0.63,0.63,0,0.592,0.85,Australia,AUS,East Asia & Pacific,High income,High_income,High,1,0,,,52789,0.85,0.85,0,6127.842888,2006,1,9,38726,38718,8,2006,1,31,23,-21.75983249,123.4944501
p945,,China,CHN,2006,earthquake,Ground movement,earthquake,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,5,10.58166667,0,0,0,0,1882.657227,0.0000412,12.24317837,202.5095825,0.38,0.52,0.54,0.05,0.38,0.52,0.54,0.05,0,0,0,Single Hazard,3.947335676,3.947335676,0.65,74.5037,11.39595032,6.407307911,5969.088313,0.939,0.258,0.59,0.62,0,0.62,0.59,0.05,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,3561,0.05,0,0.05,782.2470511,2006,1,12,38729,38718,11,2006,1,12,1,24.97571744,101.4898344
p946,,Iraq,IRQ,2006,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.28,0.28,0,0,0,0.28,0,0,0,0,0,11.61844444,0,0,0,858.36,378.1647644,0.00000778,2.580181122,434.0583191,0.08,0.1,0.11,0.1,0.08,0.1,0.11,0.1,0,0,0,Single Hazard,3.222456337,3.222456337,0.604,63.5873,10.41357063,6.526229371,7376.304498,0.798,0.62,0.572,0.59,0,0.59,0.572,0.19,Iraq,IRQ,Middle East & North Africa,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,11781,0.19,0,0.19,1585.460058,2006,2,4,38752,38718,34,2006,2,12,9,34.41620922,45.1420553
p947,"Slide (land, mud, snow, rock)",Indonesia,IDN,2006,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.28,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0,0,860.07,163.3917847,0.00000166,2.148583412,186.6660767,0.03,0.02,0.09,0.05,0.03,0.02,0.09,0.05,0,0,1,Multi-hazard,4.541479395,4.541479395,0.639,67.9144,10.99732971,7.594230175,6680.941428,0.906,0.542,0.618,0.68,0.68,0,0.618,0.07,Indonesia,IDN,East Asia & Pacific,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,4959,0.07,0.07,0,2683.642379,2006,1,26,38743,38718,25,2006,2,14,20,-6.967368045,109.6155456
p948,,Algeria,DZA,2006,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.11,0.11,0,0,0,0.11,0,0,0,0,0,14.59177778,0,0,0,328.54,413.1662598,0,0.575309098,13.52013874,0.08,0,0.03,0,0.08,0,0.03,0,0,0,0,Single Hazard,3.187802639,3.187802639,0.69,72.3336,12.34442043,7.268690109,10137.74673,0.815,0.545,0.652,0.74,0,0.74,0.652,0.19,Algeria,DZA,Middle East & North Africa,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,11913,0.19,0,0.19,899.3672196,2006,2,10,38758,38718,40,2006,2,15,6,27.69605957,-6.064495157
p949,"Slide (land, mud, snow, rock)",Indonesia,IDN,2006,flood,Flash flood,flood,0,0,0,0,0,1,0,0,0,0,0.26,0.26,0,0,0,0.26,0,0,0,0,0,0,0,0,0,796.01,84.79933167,0.00000501,1.68470192,59.75736237,0.02,0.06,0.07,0.01,0.02,0.06,0.07,0.01,0,0,1,Multi-hazard,4.506450911,4.506450911,0.639,67.9144,10.99732971,7.594230175,6680.941428,0.906,0.542,0.618,0.68,0.68,0,0.618,0.06,Indonesia,IDN,East Asia & Pacific,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,4115,0.06,0.06,0,4158.488945,2006,2,13,38761,38718,43,2006,2,23,11,1.378153137,124.8435888
p950,Flood,United States,USA,2006,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.28,0.28,0,0,0,0,0,0,0,0.28,0,13.53366667,0,0,0,219.07,311.1754456,0,1.687148929,355.424469,0.06,0,0.07,0.09,0.06,0,0.07,0.09,101935.57,10.85,1,Multi-hazard,6.187691867,6.187691867,0.904,77.8386,15.81015909,12.91221046,55681.43355,0.988,0.257,0.614,0.67,0.67,0,0.614,0.72,United States,USA,North America,High income,High_income,High,1,0,,,45109,0.72,0.72,0,3097.900752,2006,3,11,38787,38718,69,2006,3,13,3,37.89651774,-92.70617058
p951,Flood,Australia,AUS,2006,storm,Tropical cyclone,tropical cyclone,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0,0,0,0,0.4,0,0,0,28.58822222,0,0,0,5.58,248.8042297,0,0.312890381,78.71718597,0.05,0,0.01,0.02,0.05,0,0.01,0.02,101858.98,21.83,1,Multi-hazard,6.180392566,6.180392566,0.914,81.2822,21.69832516,11.6446104,41648.29006,0.968,0.134,0.592,0.63,0.63,0,0.592,0.62,Australia,AUS,East Asia & Pacific,High income,High_income,High,1,0,,,38776,0.62,0.62,0,2239.019517,2006,3,20,38796,38718,78,2006,4,2,14,-22.56759196,144.5460786
p952,,Iran,IRN,2006,earthquake,Ground movement,earthquake,0,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0,0,0,0,0,0,6,9.962,0,0,0,357.83,1703.54541,0.000014,9.539064407,57.13703156,0.35,0.18,0.42,0.01,0.35,0.18,0.42,0.01,0,0,0,Single Hazard,4.734463781,4.734463781,0.727,72.2761,11.79074001,9.869790077,12465.95662,0.874,0.51,0.652,0.74,0,0.74,0.652,0.26,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,16591,0.26,0,0.26,2478.320602,2006,3,31,38807,38718,89,2006,3,31,1,33.55209835,48.67935322
p953,Hail,United States,USA,2006,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.55,0.55,0,0,0,0,0,0,0,0.55,0,16.176,0,0,0,139.08,204.4502716,0,1.687296271,844.7533569,0.04,0,0.07,0.2,0.04,0,0.07,0.2,102623.2,16.66,1,Multi-hazard,5.886661589,5.886661589,0.904,77.8386,15.81015909,12.91221046,55681.43355,0.988,0.257,0.614,0.67,0.67,0,0.614,0.78,United States,USA,North America,High income,High_income,High,1,0,,,48238,0.78,0.78,0,6032.41164,2006,4,2,38809,38718,91,2006,4,3,2,38.04315394,-90.37330056
p954,Hail,United States,USA,2006,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.32,0.32,0,0,0,0,0,0,0,0.32,0,14.016,0,0,0,208.08,138.8363495,0,0.957854807,449.1300354,0.03,0,0.04,0.11,0.03,0,0.04,0.11,102043.96,14.33,1,Multi-hazard,6.312630462,6.312630462,0.904,77.8386,15.81015909,12.91221046,55681.43355,0.988,0.257,0.614,0.67,0.67,0,0.614,0.74,United States,USA,North America,High income,High_income,High,1,0,,,46180,0.74,0.74,0,3581.56367,2006,4,6,38813,38718,95,2006,4,8,3,37.72300999,-87.90899943
p955,,South Africa,ZAF,2006,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.06,0.06,0,0,0,0.06,0,0,0,0,0,20.192,0,0,0,171.04,1326.474487,0,0.686083078,308.4680481,0.27,0,0.03,0.07,0.27,0,0.03,0.07,0,0,0,Single Hazard,4.959770967,4.959770967,0.637,54.2775,13.29643663,8.950360298,12824.9738,0.94,0.456,0.569,0.59,0,0.59,0.569,0.2,South Africa,ZAF,Sub-Saharan Africa,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,12894,0.2,0,0.2,2945.355348,2006,3,26,38802,38718,84,2006,3,30,5,-26.26786088,25.51992603
p956,Rain,China,CHN,2006,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.15,0.15,0,0,0,0.15,0,0,0,0,0,19.715,0,0,0,458.24,204.4491272,0,5.49634552,317.243042,0.04,0,0.24,0.08,0.04,0,0.24,0.08,0,0,1,Multi-hazard,5.630954405,5.630954405,0.65,74.5037,11.39595032,6.407307911,5969.088313,0.939,0.258,0.59,0.62,0.62,0,0.59,0.07,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,4398,0.07,0.07,0,3890.269299,2006,4,9,38816,38718,98,2006,5,11,33,29.29439936,113.9947745
p957,,Russia,RUS,2006,earthquake,Ground movement,earthquake,0,1,0,0,0,0,0,0,0,0,0.8,0.8,0,0.8,0,0,0,0,0,0,8,0,0,0,0,26.72,0,0.00000542,0,0,0,0.07,0,0,0,0.07,0,0,0,0,0,Single Hazard,4.848872362,4.848872362,0.775,67.2791,13.77840996,12.29618979,21083.29258,1.042,0.356,0.684,0.8,0,0.8,0.684,0.35,Russian Federation,RUS,Europe & Central Asia,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,21871,0.35,0,0.35,49.8845162,2006,4,20,38827,38718,109,2006,4,20,1,57.43465461,164.3808001
p958,,New Zealand,NZL,2006,flood,Flash flood,flood,0,0,0,0,0,1,0,0,0,0,0.22,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0,0,670.21,299.5221558,0.0000203,3.694358826,292.9791565,0.06,0.26,0.16,0.07,0.06,0.26,0.16,0.07,0,0,0,Single Hazard,3.585686278,3.585686278,0.913,80.0489,18.07989322,13.32141018,32324.84384,0.974,0.174,0.714,0.86,0,0.86,0.714,0.52,New Zealand,NZL,East Asia & Pacific,High income,High_income,High,1,0,,,32626,0.52,0,0.52,850.2056674,2006,4,26,38833,38718,115,2006,4,28,3,-45.67160655,170.251506
